height,grid position,latlon,pic,north neighbor,south neighbor,east neighbor,west neighbor,up neighbor,down neighbor,future neighbor,past neighbor,[Utility=NaN],"[-1, -1, -1, -1]"
33,"[7, 38]","[39.6475301, -82.818148]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0051.JPG,"[6, 38]","[8, 38]","[7, 39]","[7, 37]","['Links/Photos_02Aug2018_67', [3, 19]]",[],"['Links/Photos_20AUG2018_33', '[7, 38]']","['Links/Photos_01JUN2018_33', '[7, 38]']","[Latitude=39.6475276389, Longitude=-82.8181489444, BrightnessTotal=0.628682455013, exposureTime=0.003964, xResolution=4000, yResolution=3000, SaturationTotalRed=0.609070836601, SaturationTotalGreen=0.649790001634, SaturationTotalBlue=0.455031105229, time=0.585092592593, GreenIndex=0.119232, Utility=1.1225108296084452]","['0.107578666667', '0.143370666667', '0.121845333333', '0.118453333333']"
33,"[7, 39]","[39.6475301, -82.8182522]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0050.JPG,"[6, 39]","[8, 39]","[7, 40]","[7, 38]","['Links/Photos_02Aug2018_67', [3, 19]]",[],"['Links/Photos_20AUG2018_33', '[7, 39]']","['Links/Photos_01JUN2018_33', '[7, 39]']","[Latitude=39.6475301111, Longitude=-82.8182495833, BrightnessTotal=0.639746011353, exposureTime=0.003735, xResolution=4000, yResolution=3000, SaturationTotalRed=0.622802615359, SaturationTotalGreen=0.660799720915, SaturationTotalBlue=0.454805212418, time=0.585, GreenIndex=0.121845333333, Utility=1.144153675431182]","['0.126570666667', '0.139568', '0.123152', '0.119232']"
33,"[7, 40]","[39.6475301, -82.8183563]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0049.JPG,"[6, 40]","[8, 40]","[7, 41]","[7, 39]","['Links/Photos_02Aug2018_67', [3, 20]]",[],"['Links/Photos_20AUG2018_33', '[7, 40]']","['Links/Photos_01JUN2018_33', '[7, 40]']","[Latitude=39.6475302222, Longitude=-82.8183570556, BrightnessTotal=0.63455896246, exposureTime=0.003425, xResolution=4000, yResolution=3000, SaturationTotalRed=0.62127720098, SaturationTotalGreen=0.654448117647, SaturationTotalBlue=0.448620252941, time=0.584918981481, GreenIndex=0.123152, Utility=1.1545072293872711]","['0.0963786666667', '0.156837333333', '0.134282666667', '0.121845333333']"
33,"[7, 41]","[39.6475301, -82.8184605]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0048.JPG,"[6, 41]","[8, 41]","[7, 42]","[7, 40]","['Links/Photos_02Aug2018_67', [3, 20]]",[],"['Links/Photos_20AUG2018_33', '[7, 41]']","['Links/Photos_01JUN2018_33', '[7, 41]']","[Latitude=39.64752975, Longitude=-82.8184613056, BrightnessTotal=0.642248939304, exposureTime=0.003407, xResolution=4000, yResolution=3000, SaturationTotalRed=0.627844037255, SaturationTotalGreen=0.663442766993, SaturationTotalBlue=0.442857576797, time=0.584826388889, GreenIndex=0.134282666667, Utility=1.2449152233860485]","['0.126890666667', '0.150746666667', '0.131930666667', '0.123152']"
33,"[7, 42]","[39.6475301, -82.8185647]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0047.JPG,"[6, 42]","[8, 42]","[7, 43]","[7, 41]","['Links/Photos_02Aug2018_67', [3, 21]]",[],"['Links/Photos_20AUG2018_33', '[7, 42]']","['Links/Photos_01JUN2018_33', '[7, 42]']","[Latitude=39.6475317222, Longitude=-82.8185655556, BrightnessTotal=0.662057855624, exposureTime=0.003388, xResolution=4000, yResolution=3000, SaturationTotalRed=0.648430952614, SaturationTotalGreen=0.683702582026, SaturationTotalBlue=0.453445663399, time=0.584733796296, GreenIndex=0.131930666667, Utility=1.2267833482266477]","['0.143253333333', '0.162645333333', '0.026288', '0.134282666667']"
33,"[7, 43]","[39.6475301, -82.8186688]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0046.JPG,"[6, 43]","[8, 43]",[],"[7, 42]","['Links/Photos_02Aug2018_67', [3, 21]]",[],"['Links/Photos_20AUG2018_33', '[7, 43]']","['Links/Photos_01JUN2018_33', '[7, 43]']","[Latitude=39.6475310556, Longitude=-82.8186688056, BrightnessTotal=0.604287084586, exposureTime=0.000708, xResolution=4000, yResolution=3000, SaturationTotalRed=0.630333344771, SaturationTotalGreen=0.602312286928, SaturationTotalBlue=0.524792500654, time=0.584652777778, GreenIndex=0.026288, Utility=0.3697590593566883]","['0.00912', '0.0583146666667', -1, '0.131930666667']"
33,"[8, 0]","[39.6474231, -82.8141896]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0002.JPG,"[7, 0]","[9, 0]","[8, 1]",[],"['Links/Photos_02Aug2018_67', [4, 0]]",[],"['Links/Photos_20AUG2018_33', '[8, 0]']","['Links/Photos_01JUN2018_33', '[8, 0]']","[Latitude=39.6474207222, Longitude=-82.8141881944, BrightnessTotal=0.603209794896, exposureTime=0.004231, xResolution=4000, yResolution=3000, SaturationTotalRed=0.580121939542, SaturationTotalGreen=0.62340657549, SaturationTotalBlue=0.457104934314, time=0.597013888889, GreenIndex=0.096768, Utility=0.9376355065283725]","['0.161888', '0.130469333333', '0.102282666667', -1]"
33,"[8, 1]","[39.6474231, -82.8142937]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0003.JPG,"[7, 1]","[9, 1]","[8, 2]","[8, 0]","['Links/Photos_02Aug2018_67', [4, 0]]",[],"['Links/Photos_20AUG2018_33', '[8, 1]']","['Links/Photos_01JUN2018_33', '[8, 1]']","[Latitude=39.6474215, Longitude=-82.8142874722, BrightnessTotal=0.594199141518, exposureTime=0.004323, xResolution=4000, yResolution=3000, SaturationTotalRed=0.569913901961, SaturationTotalGreen=0.614276894118, SaturationTotalBlue=0.454651217974, time=0.597106481481, GreenIndex=0.102282666667, Utility=0.9818783520322835]","['0.126762666667', '0.140826666667', '0.116544', '0.096768']"
33,"[8, 2]","[39.6474231, -82.8143979]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0004.JPG,"[7, 2]","[9, 2]","[8, 3]","[8, 1]","['Links/Photos_02Aug2018_67', [4, 1]]",[],"['Links/Photos_20AUG2018_33', '[8, 2]']","['Links/Photos_01JUN2018_33', '[8, 2]']","[Latitude=39.6474226111, Longitude=-82.8143909722, BrightnessTotal=0.581099882147, exposureTime=0.004254, xResolution=4000, yResolution=3000, SaturationTotalRed=0.557184799346, SaturationTotalGreen=0.601147350327, SaturationTotalBlue=0.439671492484, time=0.5971875, GreenIndex=0.116544, Utility=1.0966927391789312]","['0.142906666667', '0.124405333333', '0.103733333333', '0.102282666667']"
33,"[8, 3]","[39.6474231, -82.8145021]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0005.JPG,"[7, 3]","[9, 3]","[8, 4]","[8, 2]","['Links/Photos_02Aug2018_67', [4, 1]]",[],"['Links/Photos_20AUG2018_33', '[8, 3]']","['Links/Photos_01JUN2018_33', '[8, 3]']","[Latitude=39.6474237222, Longitude=-82.8144956944, BrightnessTotal=0.614442817902, exposureTime=0.005226, xResolution=4000, yResolution=3000, SaturationTotalRed=0.586549501634, SaturationTotalGreen=0.636441475817, SaturationTotalBlue=0.465443386601, time=0.597280092593, GreenIndex=0.103733333333, Utility=0.9944898323797406]","['0.041456', '0.145328', '0.0850826666667', '0.116544']"
33,"[8, 4]","[39.6474231, -82.8146062]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0006.JPG,"[7, 4]","[9, 4]","[8, 5]","[8, 3]","['Links/Photos_02Aug2018_67', [4, 2]]",[],"['Links/Photos_20AUG2018_33', '[8, 4]']","['Links/Photos_01JUN2018_33', '[8, 4]']","[Latitude=39.6474232778, Longitude=-82.8145981667, BrightnessTotal=0.619520165065, exposureTime=0.006114, xResolution=4000, yResolution=3000, SaturationTotalRed=0.586665623203, SaturationTotalGreen=0.642503556209, SaturationTotalBlue=0.479067861765, time=0.597372685185, GreenIndex=0.0850826666667, Utility=0.843740975703417]","['0.109306666667', '0.149669333333', '0.119989333333', '0.103733333333']"
33,"[8, 5]","[39.6474231, -82.8147104]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0007.JPG,"[7, 5]","[9, 5]","[8, 6]","[8, 4]","['Links/Photos_02Aug2018_67', [4, 2]]",[],"['Links/Photos_20AUG2018_33', '[8, 5]']","['Links/Photos_01JUN2018_33', '[8, 5]']","[Latitude=39.6474233889, Longitude=-82.8147026667, BrightnessTotal=0.578293659745, exposureTime=0.004614, xResolution=4000, yResolution=3000, SaturationTotalRed=0.549884962092, SaturationTotalGreen=0.599692214706, SaturationTotalBlue=0.438021963725, time=0.597453703704, GreenIndex=0.119989333333, Utility=1.124394650839498]","['0.032304', '0.130133333333', '0.122762666667', '0.0850826666667']"
33,"[8, 6]","[39.6474231, -82.8148146]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0008.JPG,"[7, 6]","[9, 6]","[8, 7]","[8, 5]","['Links/Photos_02Aug2018_67', [4, 3]]",[],"['Links/Photos_20AUG2018_33', '[8, 6]']","['Links/Photos_01JUN2018_33', '[8, 6]']","[Latitude=39.6474220278, Longitude=-82.8148083611, BrightnessTotal=0.590173689991, exposureTime=0.004118, xResolution=4000, yResolution=3000, SaturationTotalRed=0.565415397059, SaturationTotalGreen=0.610906880065, SaturationTotalBlue=0.443455786601, time=0.597546296296, GreenIndex=0.122762666667, Utility=1.1473849382573118]","['0.0785866666667', '0.14864', '0.124170666667', '0.119989333333']"
33,"[8, 7]","[39.6474231, -82.8149187]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0009.JPG,"[7, 7]","[9, 7]","[8, 8]","[8, 6]","['Links/Photos_02Aug2018_67', [4, 3]]",[],"['Links/Photos_20AUG2018_33', '[8, 7]']","['Links/Photos_01JUN2018_33', '[8, 7]']","[Latitude=39.6474223333, Longitude=-82.8149169167, BrightnessTotal=0.587261701144, exposureTime=0.004095, xResolution=4000, yResolution=3000, SaturationTotalRed=0.561694047386, SaturationTotalGreen=0.608220296405, SaturationTotalBlue=0.440884702614, time=0.597662037037, GreenIndex=0.124170666667, Utility=1.1586235633692064]","['0.105685333333', '0.133594666667', '0.131413333333', '0.122762666667']"
33,"[8, 8]","[39.6474231, -82.8150229]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0010.JPG,"[7, 8]","[9, 8]","[8, 9]","[8, 7]","['Links/Photos_02Aug2018_67', [4, 4]]",[],"['Links/Photos_20AUG2018_33', '[8, 8]']","['Links/Photos_01JUN2018_33', '[8, 8]']","[Latitude=39.64742325, Longitude=-82.8150202778, BrightnessTotal=0.586541630275, exposureTime=0.003986, xResolution=4000, yResolution=3000, SaturationTotalRed=0.561015367974, SaturationTotalGreen=0.607740550654, SaturationTotalBlue=0.436552348693, time=0.597743055556, GreenIndex=0.131413333333, Utility=1.21719356583017]","['0.0860746666667', '0.157610666667', '0.116016', '0.124170666667']"
33,"[8, 9]","[39.6474231, -82.8151271]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0011.JPG,"[7, 9]","[9, 9]","[8, 10]","[8, 8]","['Links/Photos_02Aug2018_67', [4, 4]]",[],"['Links/Photos_20AUG2018_33', '[8, 9]']","['Links/Photos_01JUN2018_33', '[8, 9]']","[Latitude=39.6474230833, Longitude=-82.8151243889, BrightnessTotal=0.593134202263, exposureTime=0.004073, xResolution=4000, yResolution=3000, SaturationTotalRed=0.568756887908, SaturationTotalGreen=0.613865489542, SaturationTotalBlue=0.444878241176, time=0.597835648148, GreenIndex=0.116016, Utility=1.0928436458498378]","['0.10376', '0.15328', '0.113344', '0.131413333333']"
33,"[8, 10]","[39.6474231, -82.8152313]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0012.JPG,"[7, 10]","[9, 10]","[8, 11]","[8, 9]","['Links/Photos_02Aug2018_67', [4, 5]]",[],"['Links/Photos_20AUG2018_33', '[8, 10]']","['Links/Photos_01JUN2018_33', '[8, 10]']","[Latitude=39.6474236667, Longitude=-82.8152280833, BrightnessTotal=0.591273817468, exposureTime=0.004095, xResolution=4000, yResolution=3000, SaturationTotalRed=0.56625975719, SaturationTotalGreen=0.611814007516, SaturationTotalBlue=0.448452103268, time=0.597916666667, GreenIndex=0.113344, Utility=1.0711418136602266]","['0.0997013333333', '0.135482666667', '0.105061333333', '0.116016']"
33,"[8, 11]","[39.6474231, -82.8153354]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0013.JPG,"[7, 11]","[9, 11]","[8, 12]","[8, 10]","['Links/Photos_02Aug2018_67', [4, 5]]",[],"['Links/Photos_20AUG2018_33', '[8, 11]']","['Links/Photos_01JUN2018_33', '[8, 11]']","[Latitude=39.6474225556, Longitude=-82.81533175, BrightnessTotal=0.594702670777, exposureTime=0.004277, xResolution=4000, yResolution=3000, SaturationTotalRed=0.570214684641, SaturationTotalGreen=0.615109113725, SaturationTotalBlue=0.451552075163, time=0.598009259259, GreenIndex=0.105061333333, Utility=1.0042277897463965]","['0.097472', '0.13704', '0.124112', '0.113344']"
33,"[8, 12]","[39.6474231, -82.8154396]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0014.JPG,"[7, 12]","[9, 12]","[8, 13]","[8, 11]","['Links/Photos_02Aug2018_67', [4, 6]]",[],"['Links/Photos_20AUG2018_33', '[8, 12]']","['Links/Photos_01JUN2018_33', '[8, 12]']","[Latitude=39.6474255556, Longitude=-82.8154336667, BrightnessTotal=0.584324373317, exposureTime=0.003986, xResolution=4000, yResolution=3000, SaturationTotalRed=0.560035406536, SaturationTotalGreen=0.604901117647, SaturationTotalBlue=0.437358561765, time=0.598090277778, GreenIndex=0.124112, Utility=1.1579389688286559]","['0.107962666667', '0.126938666667', '0.116869333333', '0.105061333333']"
33,"[8, 13]","[39.6474231, -82.8155438]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0015.JPG,"[7, 13]","[9, 13]","[8, 14]","[8, 12]","['Links/Photos_02Aug2018_67', [4, 6]]",[],"['Links/Photos_20AUG2018_33', '[8, 13]']","['Links/Photos_01JUN2018_33', '[8, 13]']","[Latitude=39.6474242778, Longitude=-82.8155421667, BrightnessTotal=0.59230145795, exposureTime=0.003964, xResolution=4000, yResolution=3000, SaturationTotalRed=0.567438798693, SaturationTotalGreen=0.613021521242, SaturationTotalBlue=0.446351043137, time=0.59818287037, GreenIndex=0.116869333333, Utility=1.0996711875507852]","['0.102778666667', '0.125125333333', '0.119136', '0.124112']"
33,"[8, 14]","[39.6474231, -82.8156479]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0016.JPG,"[7, 14]","[9, 14]","[8, 15]","[8, 13]","['Links/Photos_02Aug2018_67', [4, 7]]",[],"['Links/Photos_20AUG2018_33', '[8, 14]']","['Links/Photos_01JUN2018_33', '[8, 14]']","[Latitude=39.6474225833, Longitude=-82.8156471389, BrightnessTotal=0.595827614711, exposureTime=0.003986, xResolution=4000, yResolution=3000, SaturationTotalRed=0.571674413725, SaturationTotalGreen=0.616421887908, SaturationTotalBlue=0.448618223529, time=0.598263888889, GreenIndex=0.119136, Utility=1.1181774865709717]","['0.11256', '0.140058666667', '0.125514666667', '0.116869333333']"
33,"[8, 15]","[39.6474231, -82.8157521]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0017.JPG,"[7, 15]","[9, 15]","[8, 16]","[8, 14]","['Links/Photos_02Aug2018_67', [4, 7]]",[],"['Links/Photos_20AUG2018_33', '[8, 15]']","['Links/Photos_01JUN2018_33', '[8, 15]']","[Latitude=39.6474219444, Longitude=-82.8157495833, BrightnessTotal=0.593216537313, exposureTime=0.003964, xResolution=4000, yResolution=3000, SaturationTotalRed=0.567923661111, SaturationTotalGreen=0.614312613072, SaturationTotalBlue=0.443992643137, time=0.598356481481, GreenIndex=0.125514666667, Utility=1.1696632839403966]","['0.110976', '0.137952', '0.121488', '0.119136']"
33,"[8, 16]","[39.6474231, -82.8158563]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0018.JPG,"[7, 16]","[9, 16]","[8, 17]","[8, 15]","['Links/Photos_02Aug2018_67', [4, 8]]",[],"['Links/Photos_20AUG2018_33', '[8, 16]']","['Links/Photos_01JUN2018_33', '[8, 16]']","[Latitude=39.6474242778, Longitude=-82.8158524722, BrightnessTotal=0.595170815824, exposureTime=0.003986, xResolution=4000, yResolution=3000, SaturationTotalRed=0.57059525, SaturationTotalGreen=0.616123229739, SaturationTotalBlue=0.44481923268, time=0.598449074074, GreenIndex=0.121488, Utility=1.1371341593393602]","['0.131194666667', '0.1372', '0.127066666667', '0.125514666667']"
33,"[8, 17]","[39.6474231, -82.8159604]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0019.JPG,"[7, 17]","[9, 17]","[8, 18]","[8, 16]","['Links/Photos_02Aug2018_67', [4, 8]]",[],"['Links/Photos_20AUG2018_33', '[8, 17]']","['Links/Photos_01JUN2018_33', '[8, 17]']","[Latitude=39.6474228333, Longitude=-82.8159558333, BrightnessTotal=0.594950198275, exposureTime=0.003901, xResolution=4000, yResolution=3000, SaturationTotalRed=0.570380886928, SaturationTotalGreen=0.61585470817, SaturationTotalBlue=0.445231874183, time=0.598530092593, GreenIndex=0.127066666667, Utility=1.182286501046526]","['0.123146666667', '0.135189333333', '0.126197333333', '0.121488']"
33,"[8, 18]","[39.6474231, -82.8160646]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0020.JPG,"[7, 18]","[9, 18]","[8, 19]","[8, 17]","['Links/Photos_02Aug2018_67', [4, 9]]",[],"['Links/Photos_20AUG2018_33', '[8, 18]']","['Links/Photos_01JUN2018_33', '[8, 18]']","[Latitude=39.64742175, Longitude=-82.8160626944, BrightnessTotal=0.599380802692, exposureTime=0.003922, xResolution=4000, yResolution=3000, SaturationTotalRed=0.576027541176, SaturationTotalGreen=0.620172720261, SaturationTotalBlue=0.445950239542, time=0.598622685185, GreenIndex=0.126197333333, Utility=1.1754264982862754]","['0.122746666667', '0.127354666667', '0.13712', '0.127066666667']"
33,"[8, 19]","[39.6474231, -82.8161688]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0021.JPG,"[7, 19]","[9, 19]","[8, 20]","[8, 18]","['Links/Photos_02Aug2018_67', [4, 9]]",[],"['Links/Photos_20AUG2018_33', '[8, 19]']","['Links/Photos_01JUN2018_33', '[8, 19]']","[Latitude=39.6474233611, Longitude=-82.8161663056, BrightnessTotal=0.602170363583, exposureTime=0.003879, xResolution=4000, yResolution=3000, SaturationTotalRed=0.57796100915, SaturationTotalGreen=0.623504854248, SaturationTotalBlue=0.44513344902, time=0.598715277778, GreenIndex=0.13712, Utility=1.2639579339887204]","['0.123157333333', '0.143168', '0.138112', '0.126197333333']"
33,"[8, 20]","[39.6474231, -82.8162729]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0022.JPG,"[7, 20]","[9, 20]","[8, 21]","[8, 19]","['Links/Photos_02Aug2018_67', [4, 10]]",[],"['Links/Photos_20AUG2018_33', '[8, 20]']","['Links/Photos_01JUN2018_33', '[8, 20]']","[Latitude=39.64742525, Longitude=-82.8162718889, BrightnessTotal=0.604543706967, exposureTime=0.003901, xResolution=4000, yResolution=3000, SaturationTotalRed=0.581106235948, SaturationTotalGreen=0.62589404281, SaturationTotalBlue=0.443854815033, time=0.598796296296, GreenIndex=0.138112, Utility=1.2720693140791255]","['0.126224', '0.142517333333', '0.139893333333', '0.13712']"
33,"[8, 21]","[39.6474231, -82.8163771]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0023.JPG,"[7, 21]","[9, 21]","[8, 22]","[8, 20]","['Links/Photos_02Aug2018_67', [4, 10]]",[],"['Links/Photos_20AUG2018_33', '[8, 21]']","['Links/Photos_01JUN2018_33', '[8, 21]']","[Latitude=39.6474220833, Longitude=-82.8163736667, BrightnessTotal=0.600801377684, exposureTime=0.003922, xResolution=4000, yResolution=3000, SaturationTotalRed=0.57657591732, SaturationTotalGreen=0.622350457843, SaturationTotalBlue=0.440690010131, time=0.598888888889, GreenIndex=0.139893333333, Utility=1.286296162538996]","['0.155098666667', '0.152410666667', '0.128112', '0.138112']"
33,"[8, 22]","[39.6474231, -82.8164813]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0024.JPG,"[7, 22]","[9, 22]","[8, 23]","[8, 21]","['Links/Photos_02Aug2018_67', [4, 11]]",[],"['Links/Photos_20AUG2018_33', '[8, 22]']","['Links/Photos_01JUN2018_33', '[8, 22]']","[Latitude=39.6474234444, Longitude=-82.8164781389, BrightnessTotal=0.599667479704, exposureTime=0.003943, xResolution=4000, yResolution=3000, SaturationTotalRed=0.574808245098, SaturationTotalGreen=0.620947597386, SaturationTotalBlue=0.446236507516, time=0.598981481481, GreenIndex=0.128112, Utility=1.1908774506841457]","['0.09432', '0.144272', '0.118666666667', '0.139893333333']"
33,"[8, 23]","[39.6474231, -82.8165855]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0025.JPG,"[7, 23]","[9, 23]","[8, 24]","[8, 22]","['Links/Photos_02Aug2018_67', [4, 11]]",[],"['Links/Photos_20AUG2018_33', '[8, 23]']","['Links/Photos_01JUN2018_33', '[8, 23]']","[Latitude=39.6474221389, Longitude=-82.8165782222, BrightnessTotal=0.599020150358, exposureTime=0.003943, xResolution=4000, yResolution=3000, SaturationTotalRed=0.573393433987, SaturationTotalGreen=0.620061845752, SaturationTotalBlue=0.452375408824, time=0.599074074074, GreenIndex=0.118666666667, Utility=1.1143973791510688]","['0.102352', '0.13864', '0.118901333333', '0.128112']"
33,"[8, 24]","[39.6474231, -82.8166896]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0026.JPG,"[7, 24]","[9, 24]","[8, 25]","[8, 23]","['Links/Photos_02Aug2018_67', [4, 12]]",[],"['Links/Photos_20AUG2018_33', '[8, 24]']","['Links/Photos_01JUN2018_33', '[8, 24]']","[Latitude=39.6474257778, Longitude=-82.8166815833, BrightnessTotal=0.595785620632, exposureTime=0.003986, xResolution=4000, yResolution=3000, SaturationTotalRed=0.571083365033, SaturationTotalGreen=0.616536137255, SaturationTotalBlue=0.448870551307, time=0.599155092593, GreenIndex=0.118901333333, Utility=1.1161301894464046]","['0.132821333333', '0.140330666667', '0.139824', '0.118666666667']"
33,"[8, 25]","[39.6474231, -82.8167938]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0027.JPG,"[7, 25]","[9, 25]","[8, 26]","[8, 24]","['Links/Photos_02Aug2018_67', [4, 12]]",[],"['Links/Photos_20AUG2018_33', '[8, 25]']","['Links/Photos_01JUN2018_33', '[8, 25]']","[Latitude=39.6474238611, Longitude=-82.8167870833, BrightnessTotal=0.587538288944, exposureTime=0.003735, xResolution=4000, yResolution=3000, SaturationTotalRed=0.565197232353, SaturationTotalGreen=0.607972429412, SaturationTotalBlue=0.43385474902, time=0.599247685185, GreenIndex=0.139824, Utility=1.2850905714487204]","['0.111024', '0.130058666667', '0.150709333333', '0.118901333333']"
33,"[8, 26]","[39.6474231, -82.816898]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0028.JPG,"[7, 26]","[9, 26]","[8, 27]","[8, 25]","['Links/Photos_02Aug2018_67', [4, 13]]",[],"['Links/Photos_20AUG2018_33', '[8, 26]']","['Links/Photos_01JUN2018_33', '[8, 26]']","[Latitude=39.6474246667, Longitude=-82.8168919167, BrightnessTotal=0.592207994796, exposureTime=0.003538, xResolution=4000, yResolution=3000, SaturationTotalRed=0.57231759085, SaturationTotalGreen=0.612763178105, SaturationTotalBlue=0.425572096405, time=0.599328703704, GreenIndex=0.150709333333, Utility=1.373360616264518]","['0.133232', '0.142912', '0.138752', '0.139824']"
33,"[8, 27]","[39.6474231, -82.8170021]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0029.JPG,"[7, 27]","[9, 27]","[8, 28]","[8, 26]","['Links/Photos_02Aug2018_67', [4, 13]]",[],"['Links/Photos_20AUG2018_33', '[8, 27]']","['Links/Photos_01JUN2018_33', '[8, 27]']","[Latitude=39.6474238889, Longitude=-82.8169996111, BrightnessTotal=0.604000281731, exposureTime=0.003735, xResolution=4000, yResolution=3000, SaturationTotalRed=0.583381107516, SaturationTotalGreen=0.624682893464, SaturationTotalBlue=0.43971780915, time=0.599421296296, GreenIndex=0.138752, Utility=1.2771122002380808]","['0.11656', '0.158677333333', '0.134405333333', '0.150709333333']"
33,"[8, 28]","[39.6474231, -82.8171063]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0030.JPG,"[7, 28]","[9, 28]","[8, 29]","[8, 27]","['Links/Photos_02Aug2018_67', [4, 14]]",[],"['Links/Photos_20AUG2018_33', '[8, 28]']","['Links/Photos_01JUN2018_33', '[8, 28]']","[Latitude=39.6474226389, Longitude=-82.8171026111, BrightnessTotal=0.594151205628, exposureTime=0.003715, xResolution=4000, yResolution=3000, SaturationTotalRed=0.571138521242, SaturationTotalGreen=0.615067756536, SaturationTotalBlue=0.437078855229, time=0.599502314815, GreenIndex=0.134405333333, Utility=1.241465795842842]","['0.129248', '0.153850666667', '0.108986666667', '0.138752']"
33,"[8, 29]","[39.6474231, -82.8172105]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_5/DJI_0031.JPG,"[7, 29]","[9, 29]","[8, 30]","[8, 28]","['Links/Photos_02Aug2018_67', [4, 14]]",[],"['Links/Photos_20AUG2018_33', '[8, 29]']","['Links/Photos_01JUN2018_33', '[8, 29]']","[Latitude=39.6474227778, Longitude=-82.8172078333, BrightnessTotal=0.60160959436, exposureTime=0.004051, xResolution=4000, yResolution=3000, SaturationTotalRed=0.577937717647, SaturationTotalGreen=0.622257191503, SaturationTotalBlue=0.451781411111, time=0.599594907407, GreenIndex=0.108986666667, Utility=1.0360451305441376]","['0.135349333333', '0.140837333333', '0.119696', '0.134405333333']"
