33,11,"[39.642987222222224, -82.81684030555556]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0030.JPG,15,14,2,33,[],[],[],[],"[Latitude=39.642987222222224, Longitude=-82.81684030555556, BrightnessTotal=0.7411183640790081, exposureTime=0.002357, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7846479437908497, SaturationTotalGreen=0.747409901633987, SaturationTotalBlue=0.4676581758169935, time=0.512974537037037, GreenIndex=61.804864, LAI=0.0010613333333333334, Utility=500.61803708803825]"
33,12,"[39.642986416666666, -82.81559183333333]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0027.JPG,39,45,40,[],[],[],[],[],"[Latitude=39.642986416666666, Longitude=-82.81559183333333, BrightnessTotal=0.7208104778368212, exposureTime=0.002294, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7565679444444444, SaturationTotalGreen=0.730633516993464, SaturationTotalBlue=0.432965654248366, time=0.5123842592592592, GreenIndex=69.32449066666666, LAI=0.0006293333333333333, Utility=561.5046605670499]"
33,13,"[39.643841027777775, -82.81517783333334]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0004.JPG,21,17,35,7,[],[],[],[],"[Latitude=39.643841027777775, Longitude=-82.81517783333334, BrightnessTotal=0.7222536519478783, exposureTime=0.00215, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7616190947712419, SaturationTotalGreen=0.7309589160130718, SaturationTotalBlue=0.4313632934640523, time=0.5084837962962963, GreenIndex=68.671872, LAI=0.00034666666666666667, Utility=556.220996164649]"
33,14,"[39.64298516666667, -82.81642505555556]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0029.JPG,11,39,41,38,[],[],[],[],"[Latitude=39.64298516666667, Longitude=-82.81642505555556, BrightnessTotal=0.7265672024538092, exposureTime=0.002209, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7658697209150326, SaturationTotalGreen=0.7349342503267974, SaturationTotalBlue=0.4424382434640523, time=0.5127546296296296, GreenIndex=66.74362666666667, LAI=0.000768, Utility=540.6072430598878]"
33,15,"[39.642985527777775, -82.81725941666666]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0031.JPG,26,11,8,44,[],[],[],[],"[Latitude=39.642985527777775, Longitude=-82.81725941666666, BrightnessTotal=0.7386492839511201, exposureTime=0.002684, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7684863346405229, SaturationTotalGreen=0.7489116408496732, SaturationTotalBlue=0.48072953169934646, time=0.5131597222222222, GreenIndex=63.409354666666665, LAI=0.0007093333333333333, Utility=513.6097615188766]"
33,16,"[39.64298758333333, -82.81434277777778]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0024.JPG,32,[],23,9,[],[],[],[],"[Latitude=39.64298758333333, Longitude=-82.81434277777778, BrightnessTotal=0.720030107953418, exposureTime=0.001857, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7608812774509803, SaturationTotalGreen=0.7239802594771242, SaturationTotalBlue=0.4960561385620915, time=0.5117939814814815, GreenIndex=48.737088, LAI=0.0004, Utility=394.8056123754633]"
33,17,"[39.64384144444444, -82.8147583611111]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0003.JPG,13,31,35,42,[],[],[],[],"[Latitude=39.64384144444444, Longitude=-82.8147583611111, BrightnessTotal=0.7282172971571228, exposureTime=0.002435, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7556323826797386, SaturationTotalGreen=0.740220681372549, SaturationTotalBlue=0.4549864258169935, time=0.5083217592592593, GreenIndex=68.82269866666667, LAI=0.0013546666666666666, Utility=557.4426536264195]"
33,18,"[39.645296277777774, -82.814792]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0001.JPG,[],[],[],17,[],[],[],[],"[Latitude=39.645296277777774, Longitude=-82.814792, BrightnessTotal=0.7877069136099107, exposureTime=0.00328, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8214657624183007, SaturationTotalGreen=0.7959520725490197, SaturationTotalBlue=0.543382679738562, time=0.5078703703703704, GreenIndex=57.91625066666667, LAI=0.000544, Utility=469.13455206894565]"
33,19,"[39.64255930555556, -82.81767402777777]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0037.JPG,24,44,26,[],[],[],[],[],"[Latitude=39.64255930555556, Longitude=-82.81767402777777, BrightnessTotal=0.7077206792677555, exposureTime=0.002344, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7403637470588236, SaturationTotalGreen=0.7172208862745098, SaturationTotalBlue=0.4424660019607843, time=0.5141319444444444, GreenIndex=64.22463466666666, LAI=0.0025386666666666665, Utility=520.209516117011]"
33,20,"[39.64384197222222, -82.8168415]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0008.JPG,25,5,[],2,[],[],[],[],"[Latitude=39.64384197222222, Longitude=-82.8168415, BrightnessTotal=0.7450172913168777, exposureTime=0.002613, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7758116777777777, SaturationTotalGreen=0.7555141163398693, SaturationTotalBlue=0.47855306699346406, time=0.5091666666666667, GreenIndex=65.452208, LAI=0.0010026666666666667, Utility=530.1519805457629]"
