33,11,"[39.64496208333333, -82.81689227777777]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0062.JPG,57,71,24,[],[],[],[],[],"[Latitude=39.64496208333333, Longitude=-82.81689227777777, BrightnessTotal=0.8199793425729893, exposureTime=0.00215, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8500124006535947, SaturationTotalGreen=0.8169569637254902, SaturationTotalBlue=0.7381637928104575, time=0.6313657407407407, GreenIndex=11.663658666666667, LAI=0.00042133333333333335, Utility=94.60240018653246]"
33,12,"[39.64506788888889, -82.81543194444444]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0013.JPG,41,8,[],14,[],[],[],[],"[Latitude=39.64506788888889, Longitude=-82.81543194444444, BrightnessTotal=0.8612572092409991, exposureTime=0.004539, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8851530581699347, SaturationTotalGreen=0.859337941503268, SaturationTotalBlue=0.7920972411764705, time=0.6267824074074074, GreenIndex=10.567594666666666, LAI=0.000224, Utility=85.73019739584689]"
33,13,"[39.64496144444444, -82.81606338888889]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0070.JPG,78,31,22,[],[],[],[],[],"[Latitude=39.64496144444444, Longitude=-82.81606338888889, BrightnessTotal=0.8413640515730143, exposureTime=0.003519, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8635784137254902, SaturationTotalGreen=0.8405209908496732, SaturationTotalBlue=0.7668581986928105, time=0.6320833333333333, GreenIndex=12.936378666666666, LAI=0.00072, Utility=104.9087615365019]"
33,14,"[39.64496169444445, -82.81543655555555]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0076.JPG,67,17,12,[],[],[],[],[],"[Latitude=39.64496169444445, Longitude=-82.81543655555555, BrightnessTotal=0.8215857735005032, exposureTime=0.001837, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8588485745098039, SaturationTotalGreen=0.8175034336601308, SaturationTotalBlue=0.721854785620915, time=0.6326041666666666, GreenIndex=13.85816, LAI=0.000352, Utility=112.37142413587821]"
33,15,"[39.64507069444444, -82.81480733333333]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0007.JPG,38,48,45,79,[],[],[],[],"[Latitude=39.64507069444444, Longitude=-82.81480733333333, BrightnessTotal=0.7014305602652836, exposureTime=0.00144, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7515854712418301, SaturationTotalGreen=0.6937858035947713, SaturationTotalBlue=0.5849020405228759, time=0.6262384259259259, GreenIndex=13.030570666666666, LAI=0.007376, Utility=105.66542885137085]"
33,16,"[39.645069444444445, -82.8176231111111]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0034.JPG,54,72,[],40,[],[],[],[],"[Latitude=39.645069444444445, Longitude=-82.8176231111111, BrightnessTotal=0.850230811857343, exposureTime=0.002115, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8401054673202614, SaturationTotalGreen=0.8518382382352941, SaturationTotalBlue=0.8693381163398692, time=0.6286921296296296, GreenIndex=-1.4635466666666668, LAI=0.0, Utility=-11.68832821863799]"
33,17,"[39.64496347222222, -82.81533805555556]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0077.JPG,14,21,8,[],[],[],[],[],"[Latitude=39.64496347222222, Longitude=-82.81533805555556, BrightnessTotal=0.8305175023477905, exposureTime=0.002173, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8652402460784313, SaturationTotalGreen=0.8268635509803921, SaturationTotalBlue=0.7366250006535947, time=0.6326967592592593, GreenIndex=13.233866666666666, LAI=0.000304, Utility=107.3168665002934]"
33,18,"[39.64506863888889, -82.81626608333333]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0021.JPG,81,75,[],10,[],[],[],[],"[Latitude=39.64506863888889, Longitude=-82.81626608333333, BrightnessTotal=0.8196244386062516, exposureTime=0.002185, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8462233967320262, SaturationTotalGreen=0.8179139761437908, SaturationTotalBlue=0.7370261807189542, time=0.6275347222222222, GreenIndex=13.393701333333333, LAI=0.000816, Utility=108.6114224757757]"
33,19,"[39.64507002777778, -82.81574427777778]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0016.JPG,5,83,[],82,[],[],[],[],"[Latitude=39.64507002777778, Longitude=-82.81574427777778, BrightnessTotal=0.8264579811421073, exposureTime=0.003817, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8504966212418301, SaturationTotalGreen=0.8251509676470589, SaturationTotalBlue=0.7497328241830066, time=0.6270833333333333, GreenIndex=12.747498666666667, LAI=0.0009866666666666667, Utility=103.37944740369633]"
33,20,"[39.64496522222222, -82.81866097222222]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0045.JPG,[],66,51,[],[],[],[],[],"[Latitude=39.64496522222222, Longitude=-82.81866097222222, BrightnessTotal=0.8155871144970429, exposureTime=0.00207, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8404668352941176, SaturationTotalGreen=0.8159199183006537, SaturationTotalBlue=0.7166864643790849, time=0.6297453703703704, GreenIndex=19.06752, LAI=0.001376, Utility=154.55259050327172]"
