33,"[2,10]","[39.6482787, -82.8152313]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0013.JPG,[],"[3,10]","[2,11]","[2,9]","['Links/Photos_16SEP2018_67', [0, 5]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 10]']","[Latitude=39.6476361944, Longitude=-82.8152329722, BrightnessTotal=0.575284647186, exposureTime=0.003024, xResolution=4000, yResolution=3000, SaturationTotalRed=0.674184645425, SaturationTotalGreen=0.545409876797, SaturationTotalBlue=0.48292627451, time=0.517962962963, GreenIndex=-16.42424, LAI=0.0, Utility=-132.82324602850989]","[-1, '-15.330346666', '-17.46339', '-15.482901333']"
33,"[2,11]","[39.6482787, -82.8153354]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0014.JPG,[],"[3,11]","[2,12]","[2,10]","['Links/Photos_16SEP2018_67', [0, 5]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 11]']","[Latitude=39.6476378056, Longitude=-82.8153354167, BrightnessTotal=0.591948851765, exposureTime=0.003158, xResolution=4000, yResolution=3000, SaturationTotalRed=0.694695651634, SaturationTotalGreen=0.560770379085, SaturationTotalBlue=0.497081594118, time=0.518055555556, GreenIndex=-17.463392, LAI=0.0, Utility=-141.23663738405656]","[-1, '-15.40598', '-16.52', '-16.4242']"
33,"[2,12]","[39.6482787, -82.8154396]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0015.JPG,[],"[3,12]","[2,13]","[2,11]","['Links/Photos_16SEP2018_67', [0, 6]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 12]']","[Latitude=39.6476371667, Longitude=-82.8154396667, BrightnessTotal=0.590507178782, exposureTime=0.003245, xResolution=4000, yResolution=3000, SaturationTotalRed=0.693030688889, SaturationTotalGreen=0.55965778366, SaturationTotalBlue=0.492825515359, time=0.518148148148, GreenIndex=-16.522, LAI=0.0, Utility=-133.61413706428098]","[-1, '-16.81699', '-13.9285', '-17.46339']"
33,"[2,13]","[39.6482787, -82.8155438]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0016.JPG,[],"[3,13]","[2,14]","[2,12]","['Links/Photos_16SEP2018_67', [0, 6]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 13]']","[Latitude=39.647637, Longitude=-82.8155445833, BrightnessTotal=0.575221501938, exposureTime=0.003141, xResolution=4000, yResolution=3000, SaturationTotalRed=0.673926014706, SaturationTotalGreen=0.546127835294, SaturationTotalBlue=0.474785806209, time=0.518229166667, GreenIndex=-13.92856, LAI=0.0, Utility=-112.61541764511185]","[-1, '-15.690101333', '-14.857845333', '-16.52']"
33,"[2,14]","[39.6482787, -82.8156479]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0017.JPG,[],"[3,14]","[2,15]","[2,13]","['Links/Photos_16SEP2018_67', [0, 7]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 14]']","[Latitude=39.6476366944, Longitude=-82.8156467222, BrightnessTotal=0.584897781437, exposureTime=0.003158, xResolution=4000, yResolution=3000, SaturationTotalRed=0.685274165033, SaturationTotalGreen=0.55511489281, SaturationTotalBlue=0.48504460817, time=0.518321759259, GreenIndex=-14.8578453333, LAI=0.0, Utility=-120.13952746133485]","[-1, '-14.90246', '-16.645445333', '-13.9285']"
33,"[2,15]","[39.6482787, -82.8157521]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0018.JPG,[],"[3,15]","[2,16]","[2,14]","['Links/Photos_16SEP2018_67', [0, 7]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 15]']","[Latitude=39.6476366944, Longitude=-82.8157528611, BrightnessTotal=0.582106588398, exposureTime=0.003057, xResolution=4000, yResolution=3000, SaturationTotalRed=0.684346641503, SaturationTotalGreen=0.551242294444, SaturationTotalBlue=0.485187006536, time=0.518414351852, GreenIndex=-16.6454453333, LAI=0.0, Utility=-134.61414189983287]","[-1, '-15.794453333', '-16.09035', '-14.857845333']"
33,"[2,16]","[39.6482787, -82.8158563]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0019.JPG,[],"[3,16]","[2,17]","[2,15]","['Links/Photos_16SEP2018_67', [0, 8]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 16]']","[Latitude=39.6476369722, Longitude=-82.8158581667, BrightnessTotal=0.591249444804, exposureTime=0.003124, xResolution=4000, yResolution=3000, SaturationTotalRed=0.69318265915, SaturationTotalGreen=0.56070335098, SaturationTotalBlue=0.493078516667, time=0.51849537037, GreenIndex=-16.090352, LAI=0.0, Utility=-130.11903801251975]","[-1, '-16.94817', '-15.69758', '-16.645445333']"
33,"[2,17]","[39.6482787, -82.8159604]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0020.JPG,[],"[3,17]","[2,18]","[2,16]","['Links/Photos_16SEP2018_67', [0, 8]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 17]']","[Latitude=39.6476373889, Longitude=-82.81596025, BrightnessTotal=0.594003804048, exposureTime=0.003107, xResolution=4000, yResolution=3000, SaturationTotalRed=0.697969919608, SaturationTotalGreen=0.562990291176, SaturationTotalBlue=0.49134344902, time=0.518587962963, GreenIndex=-15.697584, LAI=0.0, Utility=-126.93863517560575]","[-1, '-16.958597333', '-15.910202666', '-16.09035']"
33,"[2,18]","[39.6482787, -82.8160646]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0021.JPG,[],"[3,18]","[2,19]","[2,17]","['Links/Photos_16SEP2018_67', [0, 9]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 18]']","[Latitude=39.6476357222, Longitude=-82.8160662778, BrightnessTotal=0.591938183475, exposureTime=0.003073, xResolution=4000, yResolution=3000, SaturationTotalRed=0.69525485, SaturationTotalGreen=0.561041154575, SaturationTotalBlue=0.490981621895, time=0.518680555556, GreenIndex=-15.9102026667, LAI=0.0, Utility=-128.66034968124876]","[-1, '-17.691194666', '-16.263461333', '-15.69758']"
33,"[2,19]","[39.6482787, -82.8161688]",/data/chumley/tmp/Photos_16SEP2018//North_Path/Images/33.6Feet/Sorte_4/DJI_0022.JPG,[],"[3,19]","[2,20]","[2,18]","['Links/Photos_16SEP2018_67', [0, 9]]",[],[],"['Links/Photos_02Aug2018_33', '[0, 19]']","[Latitude=39.64763675, Longitude=-82.8161682778, BrightnessTotal=0.594169183694, exposureTime=0.00309, xResolution=4000, yResolution=3000, SaturationTotalRed=0.697258701634, SaturationTotalGreen=0.563247828431, SaturationTotalBlue=0.494851040523, time=0.518773148148, GreenIndex=-16.2634613333, LAI=0.0, Utility=-131.52063911855296]","[-1, '-17.318874666', '-17.346442666', '-15.910202666']"
